"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"91228";"https://dadosabertos.camara.leg.br/api/v2/deputados/91228"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"92102";"https://dadosabertos.camara.leg.br/api/v2/deputados/92102"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"92346";"https://dadosabertos.camara.leg.br/api/v2/deputados/92346"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"92699";"https://dadosabertos.camara.leg.br/api/v2/deputados/92699"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"98057";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"98148";"https://dadosabertos.camara.leg.br/api/v2/deputados/98148"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"98615";"https://dadosabertos.camara.leg.br/api/v2/deputados/98615"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"104552";"https://dadosabertos.camara.leg.br/api/v2/deputados/104552"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"107283";"https://dadosabertos.camara.leg.br/api/v2/deputados/107283"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"107970";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"109429";"https://dadosabertos.camara.leg.br/api/v2/deputados/109429"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"121948";"https://dadosabertos.camara.leg.br/api/v2/deputados/121948"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"122158";"https://dadosabertos.camara.leg.br/api/v2/deputados/122158"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"122974";"https://dadosabertos.camara.leg.br/api/v2/deputados/122974"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"123086";"https://dadosabertos.camara.leg.br/api/v2/deputados/123086"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"123756";"https://dadosabertos.camara.leg.br/api/v2/deputados/123756"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"132504";"https://dadosabertos.camara.leg.br/api/v2/deputados/132504"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"133439";"https://dadosabertos.camara.leg.br/api/v2/deputados/133439"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"133810";"https://dadosabertos.camara.leg.br/api/v2/deputados/133810"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"136811";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"137070";"https://dadosabertos.camara.leg.br/api/v2/deputados/137070"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"139285";"https://dadosabertos.camara.leg.br/api/v2/deputados/139285"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141391";"https://dadosabertos.camara.leg.br/api/v2/deputados/141391"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141398";"https://dadosabertos.camara.leg.br/api/v2/deputados/141398"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141408";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141411";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141421";"https://dadosabertos.camara.leg.br/api/v2/deputados/141421"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141431";"https://dadosabertos.camara.leg.br/api/v2/deputados/141431"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141450";"https://dadosabertos.camara.leg.br/api/v2/deputados/141450"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141456";"https://dadosabertos.camara.leg.br/api/v2/deputados/141456"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141458";"https://dadosabertos.camara.leg.br/api/v2/deputados/141458"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141459";"https://dadosabertos.camara.leg.br/api/v2/deputados/141459"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141464";"https://dadosabertos.camara.leg.br/api/v2/deputados/141464"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141470";"https://dadosabertos.camara.leg.br/api/v2/deputados/141470"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141480";"https://dadosabertos.camara.leg.br/api/v2/deputados/141480"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141485";"https://dadosabertos.camara.leg.br/api/v2/deputados/141485"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141487";"https://dadosabertos.camara.leg.br/api/v2/deputados/141487"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141488";"https://dadosabertos.camara.leg.br/api/v2/deputados/141488"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141516";"https://dadosabertos.camara.leg.br/api/v2/deputados/141516"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141531";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"141555";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"143632";"https://dadosabertos.camara.leg.br/api/v2/deputados/143632"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"150418";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418"
