"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:05:08";"Sim";"178933";"https://dadosabertos.camara.leg.br/api/v2/deputados/178933";"Sergio Souza";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/178933.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:15";"Sim";"204557";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"Sidney Leite";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AM";"57";"https://www.camara.leg.br/internet/deputado/bandep/204557.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:12";"Sim";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"Silvia Cristina";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204360.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:12:03";"Não";"220579";"https://dadosabertos.camara.leg.br/api/v2/deputados/220579";"Silvia Waiãpi";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220579.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:13:33";"Sim";"204425";"https://dadosabertos.camara.leg.br/api/v2/deputados/204425";"Silvio Costa Filho";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204425.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:27";"Sim";"220569";"https://dadosabertos.camara.leg.br/api/v2/deputados/220569";"Silvye Alves";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220569.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:38";"Sim";"220651";"https://dadosabertos.camara.leg.br/api/v2/deputados/220651";"Simone Marquetto";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220651.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:05";"Sim";"104552";"https://dadosabertos.camara.leg.br/api/v2/deputados/104552";"Socorro Neri";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/104552.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:02:06";"Sim";"178946";"https://dadosabertos.camara.leg.br/api/v2/deputados/178946";"Soraya Santos";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/178946.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:08";"Sim";"178947";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"Sóstenes Cavalcante";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/178947.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:06";"Sim";"92776";"https://dadosabertos.camara.leg.br/api/v2/deputados/92776";"Stefano Aguiar";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/92776.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:48";"Sim";"204534";"https://dadosabertos.camara.leg.br/api/v2/deputados/204534";"Tabata Amaral";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204534.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:29";"Sim";"220682";"https://dadosabertos.camara.leg.br/api/v2/deputados/220682";"Tadeu Veneri";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220682.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:11";"Sim";"220598";"https://dadosabertos.camara.leg.br/api/v2/deputados/220598";"Tarcísio Motta";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220598.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:34";"Sim";"220552";"https://dadosabertos.camara.leg.br/api/v2/deputados/220552";"Tenente Coronel Zucco";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220552.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:02:11";"Sim";"220560";"https://dadosabertos.camara.leg.br/api/v2/deputados/220560";"Thiago de Joaldo";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220560.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:31";"Sim";"220597";"https://dadosabertos.camara.leg.br/api/v2/deputados/220597";"Thiago Flores";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220597.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:09";"Sim";"220684";"https://dadosabertos.camara.leg.br/api/v2/deputados/220684";"Tião Medeiros";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220684.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:50";"Sim";"160976";"https://dadosabertos.camara.leg.br/api/v2/deputados/160976";"Tiririca";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/160976.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:12:16";"Sim";"157130";"https://dadosabertos.camara.leg.br/api/v2/deputados/157130";"Túlio Gadêlha";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/157130.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:46";"Sim";"160610";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610";"Valmir Assunção";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/160610.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:33";"Sim";"74376";"https://dadosabertos.camara.leg.br/api/v2/deputados/74376";"Vander Loubet";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MS";"57";"https://www.camara.leg.br/internet/deputado/bandep/74376.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:02";"Não";"204396";"https://dadosabertos.camara.leg.br/api/v2/deputados/204396";"Vermelho";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204396.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:19:02";"Sim";"74283";"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"Vicentinho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/74283.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:03";"Sim";"137070";"https://dadosabertos.camara.leg.br/api/v2/deputados/137070";"Vicentinho Júnior";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/137070.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:26";"Sim";"141555";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"Vinicius Carvalho";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/141555.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:10:36";"Sim";"178992";"https://dadosabertos.camara.leg.br/api/v2/deputados/178992";"Vitor Lippi";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178992.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:24";"Sim";"91228";"https://dadosabertos.camara.leg.br/api/v2/deputados/91228";"Waldemar Oliveira";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/91228.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:52";"Sim";"220601";"https://dadosabertos.camara.leg.br/api/v2/deputados/220601";"Washington Quaquá";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220601.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:19";"Sim";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"Weliton Prado";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160518.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:18:39";"Sim";"74043";"https://dadosabertos.camara.leg.br/api/v2/deputados/74043";"Wellington Roberto";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/74043.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:06:23";"Sim";"224333";"https://dadosabertos.camara.leg.br/api/v2/deputados/224333";"Welter";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/224333.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:18:49";"Sim";"74044";"https://dadosabertos.camara.leg.br/api/v2/deputados/74044";"Wilson Santiago";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/74044.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:45";"Sim";"220564";"https://dadosabertos.camara.leg.br/api/v2/deputados/220564";"Yandra Moura";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220564.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:08:51";"Sim";"220660";"https://dadosabertos.camara.leg.br/api/v2/deputados/220660";"Yury do Paredão";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220660.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:44";"Sim";"220536";"https://dadosabertos.camara.leg.br/api/v2/deputados/220536";"Zé Haroldo Cathedral";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220536.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:57";"Sim";"204559";"https://dadosabertos.camara.leg.br/api/v2/deputados/204559";"Zé Neto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204559.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:29";"Sim";"160632";"https://dadosabertos.camara.leg.br/api/v2/deputados/160632";"Zé Silva";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160632.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:18:27";"Não";"220558";"https://dadosabertos.camara.leg.br/api/v2/deputados/220558";"Zé Trovão";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220558.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:21";"Sim";"204517";"https://dadosabertos.camara.leg.br/api/v2/deputados/204517";"Zé Vitor";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204517.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:48";"Sim";"160592";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592";"Zeca Dirceu";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/160592.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:04";"Sim";"220592";"https://dadosabertos.camara.leg.br/api/v2/deputados/220592";"Zezinho Barbary";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220592.jpg"
